"work_id","conference_label","conference_short_title","conference_theme_title","conference_year","conference_organizers","conference_series","conference_hosting_institutions","conference_city","conference_state","conference_country","conference_url","work_title","work_url","work_authors","work_type","parent_work_id","keywords","languages","topics"
"7434","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","The Analysis and Interpretation of Dialect Databases by Interactive Mapping","","John M. Kirk;William A. Kretzschmar","paper","7432","","",""
"7435","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","Statistical Analysis of Phonetic Dialect and Gender Differences in a CD-ROM Speech Corpus","","Martin Dickey;Leonard Faltz","paper","7432","","",""
"7436","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","Syntactic Analysis","","Wendy Wilkins","multipaper session","","","",""
"7437","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","Computing Discourse Anaphora From Grammatical Representations","","Rodolfo Delmonte;Dario Bianchi","paper","7436","","",""
"7438","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","On Secondary Predication in Portuguese: Constituency and Computability","","Palmira Marrafa","paper","7436","","",""
"7439","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","Capturing Syntactic Dependencies in Building Logical Sentence Forms for Machine Translation","","Xuaijin Yu;Robert Oakman","paper","7436","","",""
"7440","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","Perspectives on the TEI","","Elaine Brennan;Martina Siebert;Sperling Martin","multipaper session","","","",""
"7441","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","Psychological Responses to Computer-Mediated Instruction","","Marianne Gaunt","multipaper session","","","",""
"7442","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","Repetition and Politeness in Electronic Classroom Communities","","Jeutonne Brewer;Boyd H. Davis","paper","7441","","",""
"7443","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","Computer-Mediated Communication Environments for Education: Research and Methodology","","Karen Smith;Barbara Hoffman Maginnis","paper","7441","","",""
"7444","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","Computers and the Social Contexts of Writing","","Kathleen Skubikowski;John Elder","paper","7441","","",""
"7445","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","Machine Translation: East <-> West","","Maureen Schmid","multipaper session","","","",""
"7446","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","The Transfer of Prepositional Phrases in an English-Chinese Machine Translation System","","Hsin-Hsi Chen","paper","7445","","",""
"7447","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","The Treatment of English Idioms in the LFG-Based ECS Machine Translation System","","One-Soon Her;Dan Higenbotham;Joseph Pentheroudakis","paper","7445","","",""
"7448","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","Archives and Document Retrieval","","Randall Jones","multipaper session","","","",""
"7449","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","A CD-ROM Subject Index to Pre-1800 British Periodicals","","James E. Tierney","paper","7448","","",""
"7450","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","Historical Maps and Rubber Sheets: Finding Native American History on the Ground","","Patricia Galloway","paper","7448","","",""
"7451","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","Appreciating Monuments of French Literature","","Glyn Holmes","multipaper session","","","",""
"7452","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","Procrustean Analysis of Thematic Structures in Andre Gide's L'Immoraliste","","Paul Fortier;Carl J. Schwarz","paper","7451","","",""
"7453","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","Computer-Aided Analysis of Repeated Structures: The Case of Stendhal's Armance","","Greg Lessard;Jean-Jacques Hamm","paper","7451","","",""
"7454","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","Statistical Methods in Computational Research","","Ken Church","multipaper session","","","",""
"7455","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","How many words to people know?","","Mark Liberman","paper","7454","","",""
"7456","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","Text-Translation Alignment","","Martin Kay","paper","7454","","",""
"7457","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","A Statistical Approach to Machine Translation","","Bob Mercer","paper","7454","","",""
"7458","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","Using Statistics in Lexical Analyis","","Ken Church","paper","7454","","",""
"7459","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","Defining a National Literary Corpus","","Allen Renear","multipaper session","","","",""
"7460","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","Data Base Delivery for Japanese Literature by CD-ROM","","Keiko Kitamura;Hisashi Yasunaga","paper","7459","","",""
"7461","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","Development at the Leiden Armenian Data Base","","Andrea de Leeuw van Weenen","paper","7459","","",""
"7462","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","Corpus Based Research on Models for Processing Unrestricted Swedish Text","","Sune Magnberg","paper","7459","","",""
"7463","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","Concordanze della Lingua Italiana Poetica dell'Otto/Novecento (CLIPON)","","Luciano Farina","multipaper session","","","",""
"7464","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","Words by Ungaretti and by Montale","","Giuseppe Savoca","paper","7463","","",""
"7465","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","Towards a Dictionary of D'Annunzio's Poetry","","Alida D'Aquino","paper","7463","","",""
"7466","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","About some formal and semantic fields in Leopardi's Canti","","Amalia Mannino","paper","7463","","",""
"7467","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","Automating Content Analysis","","David Bantz","multipaper session","","","",""
"7468","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","Caught in the Web of Words: Using Networks Generated from Dictionaries for Content Analysis","","Nancy Ide;Jean Veronis","paper","7467","","",""
"7469","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","Automatic Word Meaning Representation and Content-Driven Inferencing","","Burghard Rieger","paper","7467","","",""
"7470","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","A Partitioned Rule-Based Approach to Content Analysis of Spoken Language","","David Hunter","paper","7467","","",""
"7471","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","Texts, Concordances, and Textual Information","","David Owen","multipaper session","","","",""
"7472","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","Archaeology of Textual Information","","Syun Tutiya","paper","7471","","",""
"7473","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","The Multidimensional Concordance: A New Tool for Literary Research","","Alastair McKinnon","paper","7471","","",""
"7474","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","Managing Lexical Knowledge Bases","","Leonard Faltz","multipaper session","","","",""
"7475","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","An Empirical Experience on the Utilization of the Italian Reference Corpus in Meaning Analysis","","Patrizia Cotoneschi;Monica Monachini","paper","7474","","",""
"7476","1991 - Arizona State University","Arizona State University","Making Connections","1991","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","Arizona State University","Tempe","Arizona","United States","http://korpus.uib.no/humfak/humdata/1-91/ach.htm","Building a Noun Lexical Database to Support Natural Language Processing Applications","","Sumali Pin-Ngern Conlon;Martha Evens","paper","7474","","",""
